date-time,atmospheric pressure (mBar),rainfall (mm),wind speed (m/s),wind direction (degrees),surface temperature (C),relative humidity (%),solar flux (Kw/m2),battery (V)
16/01/2015 13,997,0,5.69,243.1,1.51,67.3,0.1733832,13.91
16/01/2015 14,998,0,5.49,240.2,1.74,65.9,0.1007497,13.91
16/01/2015 15,999,0,5.79,233.8,0.48,79.2,0.0176096,13.96
16/01/2015 16,1000,0,6.13,234.8,0.2,83.6,0.0010852,13.99
16/01/2015 17,1000,0,5.94,234.6,0.33,84,0,14
16/01/2015 18,1000,0,6.19,222.4,0.56,82,0,14.01
16/01/2015 19,1001,0,5.44,225.4,0.64,82.9,0,14.01
16/01/2015 20,1001,0,5.5,218.9,0.98,82.8,0,14.01
16/01/2015 21,1001,0,5.53,225.4,0.95,83.8,0,14
16/01/2015 22,1001,0,4.77,235.9,0.68,87.2,0,14.01
16/01/2015 23,1002,0,5.23,237.6,0.89,86.2,0,14.01
17/01/2015 00,1002,0,6.28,233.1,0.91,85.1,0,14
17/01/2015 01,1002,0,4.62,230.4,1.09,84.3,0,14
17/01/2015 02,1002,0,2.85,228.6,0.94,85.1,0,14
17/01/2015 03,1002,0,3.38,224.1,1.3,83.2,0,13.99
17/01/2015 04,1002,0,1.89,186.4,1.21,86.7,0,13.98
17/01/2015 05,1001,0,2.08,188.2,0.87,90.2,0,13.99
17/01/2015 06,1001,0,2.54,233.2,0.95,89.7,0,13.99
17/01/2015 07,1001,0,3.46,238.3,0.77,90.3,0,14
17/01/2015 08,1002,0,4.34,237.9,0.62,90.8,0.004686,14.01
17/01/2015 09,1002,0,3.84,240.9,0.78,90.5,0.0658018,14.01
17/01/2015 10,1002,0,3.02,233.7,1.31,89.6,0.1435406,13.99
17/01/2015 11,1002,0,3.49,242.9,1.98,84.6,0.1622107,13.93
17/01/2015 12,1003,0,2.38,245.9,1.7,83.9,0.0718443,13.93
17/01/2015 13,1003,0,1.58,251.8,1.72,84.9,0.0982587,13.93
17/01/2015 14,1003,0,2.63,240.3,1.52,85,0.0569476,13.93
17/01/2015 15,1003,0,2.27,254.3,1.25,86.5,0.0122083,13.94
17/01/2015 16,1003,0,2.33,247.1,0.73,85.8,0.0013811,13.97
17/01/2015 17,1004,0,1.77,211.4,0.4,86,0,14
17/01/2015 18,1004,0,3.11,251.3,0.08,88.9,0,14.02
17/01/2015 19,1005,0,2.25,249.5,-0.4,88.9,0,14.03
17/01/2015 20,1005,0,2.85,248,-0.64,88.9,0,14.05
17/01/2015 21,1005,0,3.38,247.9,-0.4,84,0,14.05
17/01/2015 22,1006,0,3.02,253.6,-0.15,79.2,0,14.05
17/01/2015 23,1006,0,2.93,257.1,-0.28,82,0,14.05
18/01/2015 00,1006,0,3.77,249.8,0.15,81.1,0,14.05
18/01/2015 01,1006,0,3.39,253.1,0.5,82.8,0,14.04
18/01/2015 02,1006,0,2.65,260,0.35,84.8,0,14.03
18/01/2015 03,1006,0,4.03,250.3,0.94,82.7,0,14.02
18/01/2015 04,1007,0,3.88,254.9,1.11,84.2,0,14
18/01/2015 05,1007,0,4.71,252.9,0.5,92.4,0,14
18/01/2015 06,1008,0,3.92,269.1,0.64,95.9,0,14
18/01/2015 07,1009,0,3.3,301.3,0.94,95.4,0,13.99
18/01/2015 08,1010,0,2.69,252.7,2.05,83.6,0.0019977,13.98
18/01/2015 09,1012,0,2.28,103.8,2.53,69.4,0.0306812,13.95
18/01/2015 10,1013,0,2.73,295,2.49,64.6,0.0645933,13.94
18/01/2015 11,1014,0,2.33,297.1,2.52,63.9,0.0928821,13.93
18/01/2015 12,1014,0,2.74,310.3,2.61,61.4,0.1310856,13.92
18/01/2015 13,1014,0,2.48,294.9,2.92,56.6,0.182188,13.88
18/01/2015 14,1015,0,3.59,314.9,2.72,56.5,0.1460069,13.87
18/01/2015 15,1015,0,2.62,316.5,2.26,61.7,0.0438267,13.9
18/01/2015 16,1016,0,3.07,318.7,1.85,63.9,0.0020224,13.93
18/01/2015 17,1016,0,2.81,313.5,1.36,62.5,0,13.96
18/01/2015 18,1016,0,1.71,280.4,0.73,64.2,0,13.99
18/01/2015 19,1016,0,2.37,283.1,0.52,63.4,0,14.01
18/01/2015 20,1016,0,2.7,264.5,0.3,65,0,14.03
18/01/2015 21,1017,0,3.33,266.2,0.18,65.4,0,14.03
18/01/2015 22,1017,0,3.7,260,0.29,67,0,14.01
18/01/2015 23,1017,0,3.19,269.3,0.45,70.4,0,14
19/01/2015 00,1017,0,2.79,280.2,0.87,72.6,0,13.99
19/01/2015 01,1017,0,1.91,286.9,1.05,73.4,0,13.98
19/01/2015 02,1016,0,1.7,299.7,0.97,73.5,0,13.98
19/01/2015 03,1016,0,1.39,284.1,0.33,73.3,0,14
19/01/2015 04,1016,0,2.1,266.5,-0.18,73.8,0,14.02
19/01/2015 05,1016,0,1.08,267.7,-0.32,74.1,0,14.04
19/01/2015 06,1015,0,1.52,266,-0.86,74.8,0,14.06
19/01/2015 07,1015,0,2.99,256.1,-1.01,74.9,0,14.07
19/01/2015 08,1015,0,1.79,211,-1.02,74.2,0.0044641,14.07
19/01/2015 09,1015,0,0.06,51.5,-0.78,74.1,0.0627682,14.09
19/01/2015 10,1014,0,0.47,154.9,0.07,72,0.1444038,14.05
19/01/2015 11,1014,0,0.44,243.8,0.28,70.7,0.1946184,13.97
19/01/2015 12,1013,0,0,18.2,0.82,69.2,0.1423074,13.94
19/01/2015 13,1013,0,0.18,131.9,2.21,64.4,0.1894144,13.89
19/01/2015 14,1012,0,0.37,142.4,2.14,63,0.1264242,13.28
19/01/2015 15,1012,0,0.03,35.7,1.29,64.3,0.0233808,13.66
19/01/2015 16,1011,0,0.03,45.2,-0.38,72.1,0.0004933,13.98
19/01/2015 17,1011,0,0,3.3,-0.71,73.6,0,14.03
19/01/2015 18,1011,0,0.08,61.6,-1.74,74.7,0,14.06
19/01/2015 19,1011,0,0.44,132.6,-2.06,74,0,14.07
19/01/2015 20,1010,0,0.61,153.8,-1.63,73,0,14.09
19/01/2015 21,1010,0,0.21,88.3,-1.37,71.4,0,14.08
19/01/2015 22,1010,0,0.29,146.6,-1.27,73.7,0,14.08
19/01/2015 23,1010,0,0.31,124.1,-1.28,77,0,14.08
20/01/2015 00,1010,0,0.06,46.8,-0.8,80.7,0,14.07
20/01/2015 01,1009,0,0,0,-0.87,81.8,0,14.04
20/01/2015 02,1009,0,0.04,41.5,-1.05,81.8,0,14.03
20/01/2015 03,1009,0,0.09,52,-0.95,84.1,0,14.03
20/01/2015 04,1009,0,0,10.3,-0.4,84.4,0,14.02
20/01/2015 05,1008,0,0.21,96,-0.12,85.2,0,14.01
20/01/2015 06,1008,0,0.8,151.8,-0.54,86.2,0,14.02
20/01/2015 07,1008,0,0.01,16.2,-0.84,87,0,14.04
20/01/2015 08,1009,0,0.01,21.1,-1.2,88.1,0.004612,14.05
20/01/2015 09,1008,0,0.29,109.9,-0.63,87.2,0.0290781,14.05
20/01/2015 10,1008,0,0.57,169.3,-0.52,85.4,0.0855324,14.04
20/01/2015 11,1007,0,0.42,113.4,0.18,79.3,0.1253144,14.02
20/01/2015 12,1007,0,0.39,94.8,0.49,78.2,0.1200611,14
20/01/2015 13,1006,0,0.37,147.1,0.46,77.5,0.1083707,13.99
20/01/2015 14,1006,0,0.34,119.2,0.94,76.4,0.0881468,13.98
20/01/2015 15,1005,0,1.8,159.7,0.59,75.7,0.0318897,13.98
20/01/2015 16,1005,0,0.3,76.1,0.3,77.1,0.0016031,14
20/01/2015 17,1005,0,0.05,49.3,0.07,77.3,0,14.01
20/01/2015 18,1004,0,0.42,100.1,-0.07,77.3,0,14.02
20/01/2015 19,1004,0,0.09,73.9,-0.2,77.2,0,14.02
20/01/2015 20,1004,0,0.15,100.9,-0.38,76.9,0,14.03
20/01/2015 21,1004,0,0.49,120.6,-0.8,76.6,0,14.05
20/01/2015 22,1004,0,0.75,134.2,-1.38,80.4,0,14.06
20/01/2015 23,1004,0,0.34,107.5,-1.32,81.7,0,14.06
21/01/2015 00,1004,0,0.03,27.9,-1.55,82.7,0,14.08
21/01/2015 01,1004,0,0.04,25.2,-2.26,86,0,14.11
21/01/2015 02,1004,0,0.3,92.2,-2.41,86.6,0,14.13
21/01/2015 03,1004,0,0.08,53.3,-3.12,85.8,0,14.14
21/01/2015 04,1004,0,0,21.7,-3.79,86.5,0,14.16
21/01/2015 05,1005,0,0,3.1,-3.54,87.1,0,14.17
21/01/2015 06,1005,0,0.01,40.1,-2.85,86.6,0,14.15
21/01/2015 07,1006,0,0.01,35,-2.08,86.2,0,14.13
21/01/2015 08,1007,0,0,25,-1.61,85.5,0.0032802,14.11
21/01/2015 09,1007,0,0.01,33.3,-0.59,85.1,0.0279682,14.08
21/01/2015 10,1008,0,0.02,10.8,0.37,82.8,0.0760124,14.05
21/01/2015 11,1008,0,0,13.2,1.02,80.2,0.1197159,14.02
21/01/2015 12,1009,0,0.09,75.9,1.21,79.9,0.1711882,13.96
21/01/2015 13,1009,0,0.01,15.4,2.38,76.3,0.1671434,13.89
21/01/2015 14,1009,0,0.19,102.7,3.43,69.2,0.1038326,13.86
21/01/2015 15,1010,0,0.14,66.6,2.61,72,0.01978,13.89
21/01/2015 16,1010,0,0.03,29.7,2.18,74.3,0.0014798,13.9
21/01/2015 17,1011,0,0.08,57.3,2.23,75.3,0,13.91
21/01/2015 18,1012,0,0.06,69.7,2.14,76.5,0,13.92
21/01/2015 19,1013,0,0.02,25,1.75,78.9,0,13.93
21/01/2015 20,1013,0,0.01,32.9,1.84,80.7,0,13.94
21/01/2015 21,1014,0,0.01,18.1,1.56,82.6,0,13.95
21/01/2015 22,1015,0,0,18.7,1.35,83.9,0,13.96
21/01/2015 23,1015,0,0.01,24.9,0.88,85.7,0,13.99
22/01/2015 00,1015,0,0.01,42.2,0.02,87.9,0,14.01
22/01/2015 01,1016,0,0.07,81.8,0.4,88.8,0,14
22/01/2015 02,1016,0,0,13.9,0.74,88,0,13.99
22/01/2015 03,1017,0,0.01,38.6,0.7,87.2,0,13.99
22/01/2015 04,1017,0,0.1,61,0.87,86.8,0,13.98
22/01/2015 05,1017,0,0.31,141.4,0.56,87.1,0,13.98
22/01/2015 06,1018,0,0.07,43.6,0.97,87.1,0,13.98
22/01/2015 07,1018,0,0.17,108.3,1.26,83.6,0,13.98
22/01/2015 08,1019,0,0.1,96.1,0.63,85.7,0.0058205,13.98
22/01/2015 09,1020,0,0.31,142.1,0.98,86,0.049228,13.98
22/01/2015 10,1020,0,0.1,86,1.68,83.8,0.1002812,13.97
22/01/2015 11,1020,0,0.01,29,2.34,81.1,0.150619,13.94
22/01/2015 12,1020,0,0.03,56.7,3.1,76.6,0.1603364,13.9
22/01/2015 13,1020,0,0.48,129.9,3.47,72.6,0.1928672,13.87
22/01/2015 14,1020,0,1.04,162.4,3.96,69,0.1551323,13.82
22/01/2015 15,1019,0,2.3,158.4,2.44,73.1,0.0552212,13.85
22/01/2015 16,1020,0,1.04,164.5,1.49,76.6,0.0023923,13.91
22/01/2015 17,1020,0,0.48,109.9,1.87,77.1,0,13.93
22/01/2015 18,1020,0,3.06,163.3,1.67,79.1,0,13.94
22/01/2015 19,1020,0,5.09,165.5,1.12,83.2,0,13.96
22/01/2015 20,1019,0,5.02,165.7,1.33,83.9,0,13.96
22/01/2015 21,1019,0,4.9,168.5,1.58,83.3,0,13.96
22/01/2015 22,1019,0,5.22,168.5,1.69,84,0,13.96
22/01/2015 23,1019,0,4.19,160.2,1.76,85.2,0,13.96
23/01/2015 00,1018,0,3.82,166.7,2.46,83.2,0,13.96
23/01/2015 01,1017,0,3.89,169.8,2.65,83.6,0,13.95
23/01/2015 02,1017,0,3.51,178,3.44,80.7,0,13.93
23/01/2015 03,1016,0,2.52,175.6,3.47,82.6,0,13.93
23/01/2015 04,1016,0,4.56,200.9,4.01,79,0,13.92
23/01/2015 05,1014,0,4.55,178.1,4.28,76.7,0,13.91
23/01/2015 06,1013,0,6.23,177,4.38,74.4,0,13.9
23/01/2015 07,1012,0,3.36,165.5,4.05,78.2,0,13.91
23/01/2015 08,1011,0,5.51,173.4,4.18,81.9,0.0092981,13.91
23/01/2015 09,1010,0,7.63,169.6,4.38,84.2,0.0433581,13.89
23/01/2015 10,1008,0,8.79,166.9,4.85,85.5,0.0787254,13.88
23/01/2015 11,1008,0,9.82,168.9,5.64,86.5,0.093178,13.88
23/01/2015 12,1007,0,9.43,186.6,7.14,81.1,0.1231933,13.84
23/01/2015 13,1007,0,8.03,209.1,7.44,83,0.145267,13.81
23/01/2015 14,1007,0,7.91,221.5,7.72,82.4,0.1233413,13.79
23/01/2015 15,1007,0,7.11,221.5,7.44,88.1,0.0252306,13.8
23/01/2015 16,1007,0,5.86,243.4,6.19,89.2,0.0018251,13.82
23/01/2015 17,1008,0,6.34,245.7,5.33,87.9,0,13.85
23/01/2015 18,1008,0,5.71,239.7,4.93,84.4,0,13.87
23/01/2015 19,1008,0,4.86,242,4.41,81,0,13.88
23/01/2015 20,1009,0,4.8,234.1,3.49,81.9,0,13.9
23/01/2015 21,1010,0,5.03,232.8,2.97,83.2,0,13.92
23/01/2015 22,1011,0,4.93,236.4,2.25,85.7,0,13.94
23/01/2015 23,1011,0,5.93,237.6,1.95,85,0,13.95
24/01/2015 00,1012,0,6.2,241.8,1.79,82.3,0,13.96
24/01/2015 01,1012,0,5.26,241.8,1.65,81.8,0,13.97
24/01/2015 02,1013,0,5.25,240.3,1.54,78.8,0,13.98
24/01/2015 03,1014,0,4.81,237.3,1.59,79.6,0,13.98
24/01/2015 04,1014,0,4.6,244.3,1.33,84.4,0,13.99
24/01/2015 05,1015,0,5.26,234.5,1.59,81.5,0,13.99
24/01/2015 06,1016,0,5.45,235.3,1.42,81.4,0,13.99
24/01/2015 07,1017,0,5.52,244.9,1.33,83.1,0,13.99
24/01/2015 08,1018,0,5.04,238.4,1.66,80.7,0.0090021,13.99
24/01/2015 09,1019,0,4.76,232.8,2.03,78.5,0.0677502,13.98
24/01/2015 10,1019,0,4.84,240.8,2.44,78.8,0.1300744,13.96
24/01/2015 11,1020,0,4.86,244.3,3.33,75.5,0.197504,13.91
24/01/2015 12,1021,0,4.79,242.6,3.82,74.4,0.2034972,13.88
24/01/2015 13,1021,0,4.66,245,4.44,72.5,0.2059635,13.85
24/01/2015 14,1021,0,4.05,253.1,4.83,72.2,0.1486212,13.83
24/01/2015 15,1022,0,4.34,237.9,4.45,73.8,0.0458738,13.84
24/01/2015 16,1023,0,4.38,239.2,4.08,77.3,0.0019731,13.87
24/01/2015 17,1023,0,4.22,244,3.97,78.7,0,13.89
24/01/2015 18,1023,0,3.89,231.3,3.9,81.7,0,13.9
24/01/2015 19,1024,0,3.53,233.3,4.2,79,0,13.89
24/01/2015 20,1024,0,3.98,224,4.24,81,0,13.89
24/01/2015 21,1024,0,4.29,226,4.43,82.6,0,13.88
24/01/2015 22,1023,0,4.26,208.4,4.56,83.1,0,13.88
24/01/2015 23,1023,0,4.53,219.3,4.58,83.7,0,13.87
25/01/2015 00,1023,0,4.74,225,4.53,81.5,0,13.87
25/01/2015 01,1022,0,5.43,225.3,4.7,79,0,13.87
25/01/2015 02,1022,0,5.36,210.2,4.92,77.1,0,13.86
25/01/2015 03,1021,0,6.63,219.4,5.33,76.9,0,13.86
25/01/2015 04,1021,0,6.29,225.2,5.35,77.8,0,13.85
25/01/2015 05,1021,0,6.04,205.6,5.47,78.7,0,13.85
25/01/2015 06,1021,0,4.33,198.4,6.16,77,0,13.84
25/01/2015 07,1020,0,5.09,195.2,6.42,80,0,13.83
25/01/2015 08,1020,0,2.4,187.2,6.91,83.1,0.0037982,13.82
25/01/2015 09,1020,0,4.01,196.3,7.42,83.7,0.0175356,13.8
25/01/2015 10,1019,0,3.9,206.2,7.79,84,0.0540867,13.79
25/01/2015 11,1018,0,4.52,182.6,8.13,82.9,0.1140926,13.77
25/01/2015 12,1017,0,4.89,174.9,7.75,87.5,0.0996645,13.77
25/01/2015 13,1017,0,6.09,213.1,9.46,83.6,0.0771962,13.75
25/01/2015 14,1016,0,7.16,220.9,8.91,86.3,0.059562,13.75
25/01/2015 15,1015,0,6.24,214,9.1,85.8,0.0352192,13.75
25/01/2015 16,1015,0,5.95,205.5,9.42,84.4,0.0061658,13.74
25/01/2015 17,1014,0,7.08,211.8,9.61,84,0,13.75
25/01/2015 18,1014,0,7.31,202.7,9.73,84.7,0,13.74
25/01/2015 19,1014,0,6.95,219.1,9.43,87.9,0,13.75
25/01/2015 20,1015,0,5.73,247.1,8.59,86.9,0.0001233,13.77
25/01/2015 21,1014,0,5.37,238.5,7.7,82,0,13.79
25/01/2015 22,1014,0,4.98,239.4,7.58,79.3,0,13.79
25/01/2015 23,1014,0,4.05,232.3,7.28,84.1,0.000074,13.8
26/01/2015 00,1014,0,4.01,236.7,7.01,87.4,0,13.8
26/01/2015 01,1014,0,4.09,234,6.45,80.5,0,13.81
26/01/2015 02,1014,0,5.03,242.4,5.94,84.1,0,13.83
26/01/2015 03,1014,0,4.58,243.8,5.39,83.4,0,13.85
26/01/2015 04,1014,0,4.4,245,5,79.8,0,13.86
26/01/2015 05,1014,0,4.82,241.8,4.4,79.7,0,13.87
26/01/2015 06,1015,0,5.38,246.4,4.19,79.1,0,13.89
26/01/2015 07,1015,0,5.18,249.5,4.07,78.3,0,13.9
26/01/2015 08,1016,0,5.96,244.8,4.09,77.4,0.0132195,13.91
26/01/2015 09,1016,0,4.99,244.8,4.11,77.4,0.0857051,13.91
26/01/2015 10,1017,0,4.52,246.5,4.57,73.4,0.1510876,13.89
26/01/2015 11,1018,0,4.57,239.8,4.85,73.3,0.1717554,13.86
26/01/2015 12,1018,0,3.68,248.9,4.8,75.1,0.1790558,13.86
26/01/2015 13,1019,0,4.19,255.1,5.2,70.4,0.1817195,13.82
26/01/2015 14,1019,0,4.33,257.1,5.21,67.9,0.1271395,13.83
26/01/2015 15,1020,0,3.44,250.1,4.68,70.6,0.0463917,13.85
26/01/2015 16,1020,0,4.3,256.8,4.25,70,0.0079169,13.88
26/01/2015 17,1021,0,3.91,243.3,4.4,71.1,0,13.9
26/01/2015 18,1022,0,4.09,237,4.38,72.7,0,13.9
26/01/2015 19,1022,0,3.34,240,4.25,72.2,0,13.91
26/01/2015 20,1022,0,3.65,227.7,4,74.5,0,13.91
26/01/2015 21,1023,0,3.75,246.2,3.93,76.1,0,13.91
26/01/2015 22,1023,0,3.32,242.4,3.84,79.1,0,13.92
26/01/2015 23,1023,0,3.35,245.8,4.32,80.3,0,13.9
27/01/2015 00,1023,0,3.16,241.9,4.61,81.3,0,13.89
27/01/2015 01,1023,0,3.63,238.3,4.75,81.2,0,13.88
27/01/2015 02,1023,0,3.76,235.8,5.13,83.6,0,13.87
27/01/2015 03,1022,0,4.11,242.7,5.4,86,0,13.86
27/01/2015 04,1022,0,4.2,240.4,5.61,86.6,0,13.85
27/01/2015 05,1022,0,3.89,246.8,5.78,86.9,0,13.85
27/01/2015 06,1021,0,5.14,245.2,5.77,88.5,0,13.85
27/01/2015 07,1021,0,3.66,242.6,5.78,88.6,0.0000247,13.85
27/01/2015 08,1021,0,3.97,246.8,5.85,89.8,0.0092241,13.86
27/01/2015 09,1021,0,4.71,241.6,6.36,87.4,0.0573176,13.84
27/01/2015 10,1021,0,4.86,230.1,6.8,84.4,0.1210723,13.83
27/01/2015 11,1020,0,3.95,240.6,7.06,82.8,0.142924,13.81
27/01/2015 12,1019,0,5.18,235.1,7.25,79.1,0.1011197,13.79
27/01/2015 13,1018,0,4.52,224.6,7.12,79.6,0.0750259,13.79
27/01/2015 14,1017,0,4.67,225.1,6.59,87.8,0.0507325,13.8
27/01/2015 15,1016,0,5.46,222.9,6.22,90,0.0499186,13.82
27/01/2015 16,1015,0,5.02,225.3,6.11,87.9,0.0061905,13.82
27/01/2015 17,1014,0,4.31,212.1,5.86,85.8,0,13.83
27/01/2015 18,1014,0,3.95,210.2,5.79,84.3,0,13.84
27/01/2015 19,1012,0,5.73,216.9,5.68,85.3,0,13.84
27/01/2015 20,1010,0,5.83,214.2,5.81,83.8,0,13.84
27/01/2015 21,1008,0,5.5,194.5,6.12,81.6,0,13.84
27/01/2015 22,1006,0,8.25,186.1,6.3,82.7,0,13.83
27/01/2015 23,1003,0,7.51,184,6.45,85.6,0,13.83
28/01/2015 00,1002,0,8.02,189.2,7.05,83,0.0000987,13.82
28/01/2015 01,1000,0,7.87,195.5,7.23,81.9,0.0000987,13.82
28/01/2015 02,997,0,8.47,182.8,7.39,84,0,13.82
28/01/2015 03,994,0,8.08,182.9,7.57,83.9,0.0000247,13.82
28/01/2015 04,992,0,8.58,179.3,7.69,84,0.0001233,13.82
28/01/2015 05,990,0.1,7.97,225.4,6.73,86.1,0.0005673,13.82
28/01/2015 06,989,0,7.15,245.5,5.38,86.2,0.0002466,13.85
28/01/2015 07,989,0,6.95,251.6,3.93,80.9,0.0005919,13.88
28/01/2015 08,988,0,7.06,238.9,1.73,86.6,0.0085582,13.92
28/01/2015 09,988,0,6.61,246.3,1.54,85.4,0.044098,13.95
28/01/2015 10,988,0,6.66,246.3,1.23,84.1,0.1289646,13.96
28/01/2015 11,988,0,5.26,250.7,0.67,89.9,0.0679721,13.98
28/01/2015 12,988,0,5.39,252.5,0.91,93.2,0.0545553,13.99
28/01/2015 13,988,0,5.89,259.4,1.08,91.5,0.1164356,13.99
28/01/2015 14,988,0,5.58,260,0.89,87.7,0.1146845,13.99
28/01/2015 15,988,0,5.31,249.3,0.67,86.3,0.0317664,14
28/01/2015 16,988,0,6.5,241.6,0.68,84.2,0.0064618,14.01
28/01/2015 17,987,0,5.55,236.7,0.55,80,0,14.01
28/01/2015 18,987,0,7.49,227.7,0.26,81.3,0,14.01
28/01/2015 19,986,0,5.03,233.8,-0.53,90.8,0.0001726,14.02
28/01/2015 20,985,0,5.35,231,-0.56,95.3,0.000074,14.03
28/01/2015 21,984,0,5.8,233.1,-0.59,88.2,0,14.03
28/01/2015 22,983,0,5.44,239.4,-0.76,88.7,0,14.04
28/01/2015 23,983,0,5.37,244.4,-1.01,86.3,0,14.05
29/01/2015 00,982,0,6.08,239.4,-0.8,84.9,0,14.06
29/01/2015 01,981,0,5.5,240.9,-0.56,90.4,0.0000493,14.04
29/01/2015 02,980,0,5.05,241.4,-0.68,98.7,0,14.04
29/01/2015 03,979,0,6.81,240.5,-0.28,90.8,0,14.04
29/01/2015 04,978,0,6.03,244.1,0.24,82.6,0,14.03
29/01/2015 05,977,0,5.69,241.3,-0.29,83.6,0,14.03
29/01/2015 06,976,0,5.51,234.1,-0.52,79.4,0,14.04
29/01/2015 07,976,0,6.11,230.4,-0.73,79.9,0,14.05
29/01/2015 08,975,0,5.55,229.2,-0.55,80.3,0.0145267,14.05
29/01/2015 09,974,0,5.73,242.8,-0.47,80.6,0.1044492,14.05
29/01/2015 10,974,0,5.44,240.8,0.1,79.5,0.1673654,14.03
29/01/2015 11,973,0,5.29,234.1,0.8,77.3,0.2795589,13.98
29/01/2015 12,973,0,4.35,229.6,1.14,77.5,0.2373352,13.97
29/01/2015 13,973,0,3.85,240.3,1.58,77.9,0.2424406,13.93
29/01/2015 14,972,0,4.43,250.9,0.97,83.1,0.1065703,13.94
29/01/2015 15,972,0,3.03,259.1,0.58,86.8,0.0385735,13.97
29/01/2015 16,972,0,3.12,256.5,0.31,87,0.0085089,13.99
29/01/2015 17,973,0,2.34,248.2,-0.33,88.3,0,14.02
29/01/2015 18,973,0,2.83,248.1,-0.31,85.7,0,14.04
29/01/2015 19,973,0,3.21,245.7,-0.46,85.7,0,14.05
29/01/2015 20,972,0,3.25,247.8,-0.56,83,0,14.06
29/01/2015 21,972,0,3.07,257.8,-0.82,82.9,0,14.06
29/01/2015 22,973,0,3.3,255.6,-1.12,84.2,0,14.07
29/01/2015 23,973,0,3.45,255.9,-1.06,84.5,0,14.07
30/01/2015 00,974,0,3.65,252.5,-1.16,81.8,0,14.07
30/01/2015 01,974,0,3.83,254.7,-0.67,77.9,0,14.06
30/01/2015 02,974,0,4.98,250.2,-0.35,79.9,0,14.04
30/01/2015 03,974,0,5.59,252.4,0.16,76.8,0,14.03
30/01/2015 04,974,0,5.47,250.8,0.33,81,0,14.02
30/01/2015 05,975,0,4.4,250.1,0.71,83.1,0,14.01
30/01/2015 06,975,0,3.65,255.1,1.28,83.6,0,14
30/01/2015 07,976,0,4,261.4,1.33,86.3,0,14
30/01/2015 08,976,0,4,260.3,1.41,86.7,0.0081142,13.99
30/01/2015 09,976,0,3.39,259.3,1.67,83.6,0.0910077,13.99
30/01/2015 10,976,0,3.32,258.5,2.41,74.8,0.1821387,13.96
30/01/2015 11,976,0,3.76,250.9,2.86,68.9,0.2367433,13.9
30/01/2015 12,975,0,4.8,253.3,3.05,69.4,0.2586445,13.88
30/01/2015 13,975,0,4.69,259.1,3.08,69.5,0.2404921,13.85
30/01/2015 14,974,0,4.93,256.8,2.99,69.7,0.1821634,13.85
30/01/2015 15,974,0,5.21,250.5,2.52,73.6,0.093992,13.87
30/01/2015 16,974,0,4.2,244,1.82,74.6,0.0114191,13.91
30/01/2015 17,974,0,5.5,247.7,1.52,76,0,13.95
30/01/2015 18,974,0,4.59,243.4,1.55,76.6,0,13.95
30/01/2015 19,974,0,4.57,250.2,1.64,77.6,0,13.95
30/01/2015 20,975,0,4.01,248.6,1.74,76.6,0,13.96
30/01/2015 21,975,0,4.46,254,1.96,74.1,0,13.95
30/01/2015 22,975,0,4.51,256.8,2.02,74.5,0,13.95
30/01/2015 23,976,0,3.74,275,2.01,76.1,0,13.94
31/01/2015 00,977,0,3.44,309.4,2.8,74.6,0,13.94
31/01/2015 01,978,0,3.16,309.7,3.12,74.5,0,13.93
31/01/2015 02,979,0,3.54,306.8,3.22,73.6,0,13.92
31/01/2015 03,980,0,3.11,320,3.21,73.4,0,13.92
31/01/2015 04,981,0,3.64,319.7,3.04,74.6,0,13.92
31/01/2015 05,982,0,2.69,310.9,2.52,76.1,0,13.39
31/01/2015 06,984,0,3.53,307.1,2.51,71.8,0,12.41
31/01/2015 07,985,0,4.51,313.8,2.39,73,0,12.41
31/01/2015 08,986,0,3.35,303.3,2.3,74.3,0.0102599,12.4
31/01/2015 09,987,0,2.82,294.6,2.38,74,0.0479702,12.39
31/01/2015 10,988,0,4.54,302,2.9,66.1,0.1074582,12.39
31/01/2015 11,989,0,5.4,325.3,2.87,62.5,0.1274108,12.39
31/01/2015 12,990,0,4.6,314.7,2.89,60.6,0.1143885,12.38
31/01/2015 13,990,0,4.61,310.2,3.01,56.7,0.1018103,12.33
31/01/2015 14,991,0,5.86,320.9,2.76,57.6,0.1085926,11.91
31/01/2015 15,991,0,5.87,318.2,2.63,56.4,0.0622256,11.11
31/01/2015 16,992,0,5.39,307,2.39,57.1,0.0135155,10.37
31/01/2015 17,993,0,4.13,286.2,1.95,61.2,0,10.35
31/01/2015 18,994,0,4.84,272.2,1.78,61.8,0,10.23
31/01/2015 19,994,0,4.74,284.7,1.83,62.1,0,9.82
31/01/2015 20,166,0,0.77,47.3,0.3,10.4,0,1.58
02/02/2015 12,872,0,2.1,227.3,0.81,55.5,0.1255117,11.17
02/02/2015 13,1006,0,2.12,275.7,1.34,63.4,0.1367828,13.11
02/02/2015 14,972,0,2.36,272.5,1.52,59.8,0.0972968,12.85
02/02/2015 15,1006,0,1.67,280.3,1.5,63.4,0.0606471,13.46
02/02/2015 16,1006,0,1.39,274.8,1.25,64.7,0.01465,13.5
02/02/2015 17,1006,0,1.7,260.6,0.99,66.3,0,13.61
02/02/2015 18,1006,0,1.95,255.2,0.54,68.1,0,13.7
02/02/2015 19,1006,0,2.45,252.3,0.25,69.6,0,13.78
