date-time,atmospheric pressure (mBar),rainfall (mm),wind speed (m/s),wind direction (degrees),surface temperature (C),relative humidity (%),solar flux (Kw/m2),battery (V)
15/01/2015 10,57868,1,652.42,10733.6,282.68,3785,2.6592006,832.44
15/01/2015 11,57839,5.6,734.85,11043.6,282.6,3845.8,3.2437216,833.29
15/01/2015 12,57812,2.2,703.27,10964,297.87,3594.5,3.0646658,833.28
15/01/2015 13,57773,2.4,651.11,10829.2,265.25,3998.6,2.693236,833.14
15/01/2015 14,57779,1.2,651.56,11035,184.6,4992.9,2.4179932,834.81
15/01/2015 15,57768,0,574.62,10635.4,186.69,5079.4,0.9825872,835.67
15/01/2015 16,57773,0.4,509.23,11267.7,213.62,5132.5,0.0429142,835.8
15/01/2015 17,57780,0.2,556.06,12124.6,275.31,5017.2,0.0029596,835.27
15/01/2015 18,57868,0.2,537.43,13762.7,315.98,5061.7,0,834.13
15/01/2015 19,58003,0,528.55,14530.8,297.78,4874.7,0,833.61
15/01/2015 20,58150,0,527.33,14227.8,285.76,4657.2,0,833.4
15/01/2015 21,58312,0,560.67,14703.2,265.62,4424.4,0,833.4
15/01/2015 22,58481,0,523.51,14833.2,242.4,4235.1,0,833.87
15/01/2015 23,58632,0,476.74,14618,225.23,4196.8,0,834.24
16/01/2015 00,58791,0,428.25,14582.7,194.47,4310.6,0,834.68
16/01/2015 01,58921,0,492.26,14472.6,162.14,4399.2,0,835.39
16/01/2015 02,59048,0,395.66,14537.8,150.3,4341.8,0,836.08
16/01/2015 03,59126,0,398.33,14991.2,137.91,4161.5,0,836.57
16/01/2015 04,59223,0,400.89,15024.3,102.58,4181.8,0,837.42
16/01/2015 05,59317,0,347.2,14583.2,87.94,4209.4,0,838.24
16/01/2015 06,59413,0,346.04,14043.7,89.47,4034.4,0,838.79
16/01/2015 07,59499,0,312.29,14353.7,86.1,4026.4,0,838.97
16/01/2015 08,59584,0,293.07,14718.4,67.19,4228.9,0.1494598,839.59
16/01/2015 09,59647,0,306.61,14103.4,36.88,4486.6,2.8989278,840.25
16/01/2015 10,59710,0,304.68,14433.2,68.26,4203.6,7.5395774,839.43
16/01/2015 11,59760,0,365.46,14591.8,87.19,4187.1,10.994912,837.19
16/01/2015 12,59813,0,317.49,14865.6,98.71,4060.2,11.952347,835.36
16/01/2015 13,59820,0,341.21,14586.5,90.77,4038.5,10.402994,834.75
16/01/2015 14,59877,0,329.67,14412.8,104.56,3954.9,6.044984,834.86
16/01/2015 15,59931,0,347.51,14029.4,28.59,4754.5,1.0565772,837.39
16/01/2015 16,59973,0,368.08,14090.9,12.25,5015.3,0.0651112,839.4
16/01/2015 17,59999,0,356.35,14076.4,19.58,5042.1,0,840.2
16/01/2015 18,60000,0,371.38,13346.9,33.37,4922.7,0,840.54
16/01/2015 19,60056,0,326.6,13525.2,38.42,4974.3,0,840.6
16/01/2015 20,60060,0,330.09,13135.8,58.95,4969.8,0,840.34
16/01/2015 21,60060,0,331.88,13524.2,56.95,5029.9,0,840.01
16/01/2015 22,60064,0,286.09,14152.6,40.91,5231.8,0,840.52
16/01/2015 23,60115,0,313.82,14254.3,53.2,5172.5,0,840.4
17/01/2015 00,60113,0,376.83,13985.1,54.82,5107.3,0,840
17/01/2015 01,60120,0,277.42,13825.5,65.63,5060.2,0,840
17/01/2015 02,60120,0,171.07,13719,56.11,5103.7,0,840
17/01/2015 03,60120,0,202.88,13445.4,77.82,4991.4,0,839.32
17/01/2015 04,60119,0,113.22,11185.3,72.61,5199.6,0,838.81
17/01/2015 05,60062,0,124.73,11294.8,52.49,5413.8,0,839.23
17/01/2015 06,60060,0,152.36,13990.7,56.84,5379.1,0,839.37
17/01/2015 07,60067,0,207.74,14299.9,45.96,5419.9,0,839.99
17/01/2015 08,60114,0,260.28,14274.1,37.2,5445.4,0.281162,840.58
17/01/2015 09,60120,0,230.34,14455.4,46.73,5432.2,3.9481054,840.35
17/01/2015 10,60120,0,180.97,14024.3,78.79,5373.3,8.6124382,839.14
17/01/2015 11,60136,0,209.34,14571.4,118.92,5079,9.7326444,835.92
17/01/2015 12,60180,0,143.07,14751.4,101.97,5032,4.3106566,835.89
17/01/2015 13,60180,0,94.74,15110.5,103.3,5096.1,5.8955208,835.9
17/01/2015 14,60180,0,157.51,14417,91.43,5099.8,3.4168582,835.83
17/01/2015 15,60180,0,136.15,15256.8,74.93,5191.5,0.732501,836.45
17/01/2015 16,60198,0,139.82,14826.6,43.75,5147.3,0.0828688,838.09
17/01/2015 17,60240,0,106.16,12683.2,24.25,5159,0,839.97
17/01/2015 18,60240,0,186.78,15075.7,4.77,5333,0,840.96
17/01/2015 19,60292,0,135.25,14969.7,-23.86,5332.4,0,842.07
17/01/2015 20,60300,0,170.73,14880.3,-38.41,5335.1,0,842.82
17/01/2015 21,60300,0,202.96,14876,-24.06,5038.4,0,843
17/01/2015 22,60348,0,181.38,15213.4,-8.98,4750.2,0,843
17/01/2015 23,60360,0,175.82,15423.6,-16.54,4921,0,843
18/01/2015 00,60360,0,226.3,14989.1,9.1,4867.9,0,842.81
18/01/2015 01,60360,0,203.53,15188.9,29.73,4966.7,0,842.28
18/01/2015 02,60360,0,158.71,15601.8,20.81,5090,0,841.8
18/01/2015 03,60360,0,241.92,15016.2,56.5,4960.9,0,841.15
18/01/2015 04,60415,0.2,232.57,15291.2,66.46,5053.9,0,839.98
18/01/2015 05,60420,0.4,282.34,15172.4,30.03,5541.6,0,840
18/01/2015 06,60466,0.2,235.42,16147.3,38.26,5752.3,0,839.93
18/01/2015 07,60535,0,197.86,18076.1,56.26,5721.7,0,839.52
18/01/2015 08,60629,0,161.4,15159.9,123.19,5018.7,0.1198638,838.57
18/01/2015 09,60698,0,136.5,6229.7,151.78,4162,1.8408712,837.23
18/01/2015 10,60758,0,164.03,17699,149.23,3873.3,3.8755962,836.37
18/01/2015 11,60822,0,139.59,17824.5,151.16,3836.3,5.5729234,835.79
18/01/2015 12,60840,0,164.51,18617.4,156.63,3684.1,7.8651382,834.99
18/01/2015 13,60841,0,148.8,17692.3,175.09,3397.9,10.931278,833.08
18/01/2015 14,60894,0,215.21,18894.4,163.07,3390.2,8.7604124,832
18/01/2015 15,60906,0,157.03,18992.4,135.53,3700,2.6296042,833.77
18/01/2015 16,60960,0,184.15,19120.2,111.21,3835.3,0.1213436,835.89
18/01/2015 17,60960,0,168.42,18811.1,81.36,3750,0,837.62
18/01/2015 18,60960,0,102.55,16824,43.54,3850.9,0,839.56
18/01/2015 19,60960,0,142.38,16986.6,30.98,3806.6,0,840.8
18/01/2015 20,60960,0,162.17,15872.1,17.73,3899.2,0,841.67
18/01/2015 21,60999,0,199.82,15971.6,10.56,3922,0,841.74
18/01/2015 22,61011,0,221.96,15601.2,17.5,4019,0,840.73
18/01/2015 23,61020,0,191.11,16158.7,27.11,4222.3,0,840.15
19/01/2015 00,61020,0,167.58,16809.7,52.18,4353.4,0,839.38
19/01/2015 01,61016,0,114.9,17211.3,62.84,4405.7,0,838.8
19/01/2015 02,60960,0,101.92,17979.6,58.48,4412.1,0,838.76
19/01/2015 03,60960,0,83.38,17047.4,19.76,4398,0,840.01
19/01/2015 04,60960,0,125.94,15991.2,-10.72,4428.7,0,841.22
19/01/2015 05,60944,0,64.53,16062,-19.47,4445,0,842.41
19/01/2015 06,60900,0,91.24,15962.3,-51.67,4487.1,0,843.48
19/01/2015 07,60900,0,179.3,15365.7,-60.67,4496.2,0,844.02
19/01/2015 08,60900,0,107.69,12661.9,-60.97,4454.5,0.2678438,844.3
19/01/2015 09,60891,0,3.5,3091.3,-46.62,4448.9,3.766091,845.3
19/01/2015 10,60840,0,28,9291.6,4.45,4317.5,8.66423,843.12
19/01/2015 11,60840,0,26.38,14630.4,17.07,4241,11.677103,838.38
19/01/2015 12,60807,0,0.29,1092.7,49.25,4150,8.5384456,836.4
19/01/2015 13,60765,0,10.99,7914,132.58,3861.8,11.364865,833.2
19/01/2015 14,60720,0,22.01,8545,128.66,3780,7.585453,796.67
19/01/2015 15,60720,0,1.63,2144.7,77.3,3856.7,1.4028504,819.67
19/01/2015 16,60689,0,1.71,2711.3,-22.82,4324.6,0.029596,838.66
19/01/2015 17,60660,0,0.02,198.8,-42.52,4418.3,0,841.87
19/01/2015 18,60660,0,4.98,3698.6,-104.23,4482.4,0,843.82
19/01/2015 19,60644,0,26.13,7955.9,-123.83,4441.7,0,844.42
19/01/2015 20,60600,0,36.38,9227.4,-97.64,4379,0,845.22
19/01/2015 21,60600,0,12.59,5295.7,-82.09,4282.8,0,844.86
19/01/2015 22,60600,0,17.65,8795.5,-76.1,4420,0,845
19/01/2015 23,60600,0,18.73,7446.5,-76.93,4619,0,844.8
20/01/2015 00,60587,0,3.56,2807.1,-47.76,4844.3,0,844.02
20/01/2015 01,60540,0,0,0,-51.95,4910.4,0,842.63
20/01/2015 02,60540,0,2.65,2491.4,-63.28,4909.7,0,841.84
20/01/2015 03,60540,0,5.27,3122.3,-57.25,5045,0,841.63
20/01/2015 04,60540,0,0.13,617.4,-23.72,5061.3,0,841.01
20/01/2015 05,60482,0,12.49,5761.9,-7.14,5111.9,0,840.61
20/01/2015 06,60480,0,48.15,9107.4,-32.38,5172.2,0,841.46
20/01/2015 07,60480,0,0.75,969.6,-50.44,5221.5,0,842.29
20/01/2015 08,60514,0,0.5,1266.1,-71.8,5288.6,0.2767226,843.19
20/01/2015 09,60480,0,17.69,6592.4,-37.62,5232.1,1.7446842,843.06
20/01/2015 10,60480,0,34.04,10156.3,-31.15,5122.8,5.1319462,842.52
20/01/2015 11,60426,0,24.9,6806.8,10.96,4755.6,7.518861,841.06
20/01/2015 12,60420,0,23.11,5688.3,29.33,4694.7,7.203664,840.03
20/01/2015 13,60374,0,22.17,8826.3,27.4,4652.8,6.5022416,839.43
20/01/2015 14,60360,0,20.42,7150.1,56.12,4581.5,5.2888052,838.98
20/01/2015 15,60302,0,108.25,9582.4,35.55,4543.9,1.9133814,839.02
20/01/2015 16,60300,0,18.13,4563.9,17.87,4624.3,0.096187,840.04
20/01/2015 17,60288,0,2.79,2957.2,4.29,4638,0,840.81
20/01/2015 18,60240,0,25.04,6005.4,-4.5,4637,0,841.17
20/01/2015 19,60240,0,5.44,4435.3,-12.24,4633.6,0,841.35
20/01/2015 20,60240,0,9.07,6051.2,-22.77,4614.4,0,842.05
20/01/2015 21,60240,0,29.28,7238.1,-47.71,4595.2,0,842.76
20/01/2015 22,60240,0,44.92,8052.4,-82.62,4822.9,0,843.6
20/01/2015 23,60240,0,20.36,6450.1,-79.22,4899.9,0,843.69
21/01/2015 00,60240,0,1.75,1676.3,-92.76,4961.9,0,845.07
21/01/2015 01,60240,0,2.42,1510.9,-135.46,5159.8,0,846.82
21/01/2015 02,60240,0,18.28,5529.9,-144.72,5193.6,0,847.75
21/01/2015 03,60240,0,4.57,3199.3,-186.91,5145.3,0,848.37
21/01/2015 04,60253,0,0.19,1299.5,-227.58,5190.4,0,849.48
21/01/2015 05,60300,0,0.02,184.3,-212.67,5224.9,0,849.97
21/01/2015 06,60308,0,0.67,2408.4,-170.76,5193.5,0,849.03
21/01/2015 07,60360,0,0.73,2099.7,-125,5171.4,0,848
21/01/2015 08,60414,0,0.23,1498.6,-96.6,5129.2,0.1968134,846.32
21/01/2015 09,60431,0,0.67,1999.3,-35.46,5106.5,1.6780932,844.73
21/01/2015 10,60480,0,0.98,646.4,22.05,4970.1,4.5607436,842.91
21/01/2015 11,60482,0,0.29,793.6,61.04,4814.3,7.1829528,841.03
21/01/2015 12,60540,0,5.4,4555,72.66,4793.9,10.2712928,837.56
21/01/2015 13,60540,0,0.36,921.6,142.88,4579.1,10.0286016,833.37
21/01/2015 14,60540,0,11.65,6163.7,206,4154.9,6.2299562,831.33
21/01/2015 15,60574,0,8.57,3995,156.35,4320,1.1867996,833.22
21/01/2015 16,60619,0,1.78,1780.7,130.88,4458.2,0.088788,834.12
21/01/2015 17,60666,0,5,3438,133.74,4519,0,834.87
21/01/2015 18,60720,0,3.48,4184.5,128.52,4592,0,835.28
21/01/2015 19,60764,0,0.94,1497.7,105.04,4734.1,0,835.95
21/01/2015 20,60807,0,0.59,1975.6,110.4,4841.3,0,836.4
21/01/2015 21,60840,0,0.9,1087.1,93.4,4955.7,0,836.83
21/01/2015 22,60888,0,0.29,1123.8,81.22,5032.8,0,837.52
21/01/2015 23,60900,0,0.48,1496.7,52.93,5140.6,0,839.17
22/01/2015 00,60921,0,0.5,2532.8,1.29,5276.5,0,840.58
22/01/2015 01,60960,0,4.32,4908.4,23.97,5328.6,0,840.04
22/01/2015 02,60963,0,0.13,834.6,44.49,5280.5,0,839.52
22/01/2015 03,61005,0,0.84,2315.2,41.95,5230.5,0,839.3
22/01/2015 04,61020,0,5.88,3660.5,52.16,5205.6,0,838.87
22/01/2015 05,61024,0,18.5,8481.5,33.36,5226.5,0,838.8
22/01/2015 06,61080,0,3.92,2616.4,58.06,5228.5,0,838.8
22/01/2015 07,61094,0,9.92,6495.1,75.72,5014.9,0,838.51
22/01/2015 08,61140,0,6.15,5768.3,37.98,5140.1,0.3492328,838.78
22/01/2015 09,61186,0,18.36,8523.2,58.74,5158,2.9536808,838.63
22/01/2015 10,61200,0,5.75,5157.1,100.92,5026.7,6.0168692,837.97
22/01/2015 11,61200,0,0.75,1742.3,140.51,4867.4,9.0371376,836.7
22/01/2015 12,61200,0,1.56,3402.4,186.19,4593.7,9.620182,833.72
22/01/2015 13,61200,0,28.71,7794.1,208.44,4355.5,11.572033,832.44
22/01/2015 14,61192,0,62.63,9746.5,237.45,4142.7,9.3079408,829.03
22/01/2015 15,61144,0,137.86,9501.3,146.52,4384.7,3.3132722,831.09
22/01/2015 16,61200,0,62.6,9869.1,89.23,4597.1,0.1435406,834.63
22/01/2015 17,61200,0,28.59,6592.3,112.23,4627.4,0,835.8
22/01/2015 18,61200,0,183.38,9798.4,100.48,4743.6,0,836.2
22/01/2015 19,61178,0,305.23,9931.3,67.49,4991.9,0,837.41
22/01/2015 20,61160,0,301.11,9944.3,79.83,5031.1,0,837.6
22/01/2015 21,61140,0,294.23,10109.1,94.63,4997.4,0,837.82
22/01/2015 22,61140,0,313.03,10107.7,101.68,5038.4,0,837.69
22/01/2015 23,61135,0,251.15,9610.6,105.45,5112.8,0,837.87
23/01/2015 00,61083,0,229.28,10000,147.7,4994.4,0,837.37
23/01/2015 01,61044,0,233.6,10189.8,159.28,5014.3,0,837.21
23/01/2015 02,61012,0,210.33,10678.2,206.35,4840.9,0,835.95
23/01/2015 03,60960,0,151.17,10536.4,207.92,4953.6,0,835.54
23/01/2015 04,60931,0,273.75,12054.9,240.64,4741,0,834.97
23/01/2015 05,60864,0,272.94,10687.5,256.66,4602,0,834.56
23/01/2015 06,60780,0,373.95,10621.8,262.93,4466.6,0,834.12
23/01/2015 07,60749,0,201.84,9930.9,242.88,4691.7,0,834.32
23/01/2015 08,60684,0,330.87,10404.9,250.91,4916.2,0.5578846,834.32
23/01/2015 09,60588,0,457.88,10178.9,262.91,5054,2.6014884,833.5
23/01/2015 10,60499,0.2,527.34,10016.3,290.87,5131.5,4.7235216,832.91
23/01/2015 11,60457,0,589.05,10134.3,338.28,5191.1,5.5906804,832.59
23/01/2015 12,60420,0.4,565.79,11193.4,428.64,4863.1,7.3915998,830.6
23/01/2015 13,60419,0.4,481.79,12548.5,446.6,4977,8.7160218,828.77
23/01/2015 14,60408,0.2,474.51,13291.3,463.27,4946.4,7.4004782,827.55
23/01/2015 15,60420,0.4,426.43,13293,446.68,5285,1.5138354,828.12
23/01/2015 16,60420,1.4,351.4,14602.2,371.45,5350.2,0.1095052,829.32
23/01/2015 17,60463,1,380.41,14744.2,319.71,5273.5,0,830.82
23/01/2015 18,60480,0,342.61,14382.3,295.76,5065.9,0,832.01
23/01/2015 19,60510,0,291.59,14521.9,264.39,4857.1,0,832.82
23/01/2015 20,60540,0,288.2,14047.5,209.16,4916,0,834.11
23/01/2015 21,60584,0,301.98,13967.3,178.4,4993.8,0,835.17
23/01/2015 22,60634,0,295.94,14181.6,135.06,5143.6,0,836.14
23/01/2015 23,60660,0,356.06,14255.2,116.99,5099.8,0,837
24/01/2015 00,60701,0,371.79,14509.8,107.18,4937.5,0,837.61
24/01/2015 01,60726,0,315.42,14507.1,98.88,4910.8,0,838.24
24/01/2015 02,60780,0,314.96,14417.6,92.44,4728.5,0,838.73
24/01/2015 03,60819,0,288.86,14237.4,95.4,4773.8,0,838.82
24/01/2015 04,60865,0,276.12,14656.4,79.67,5061.9,0,839.31
24/01/2015 05,60921,0,315.8,14067.4,95.69,4891,0,839.39
24/01/2015 06,60961,0,326.77,14115.7,85.18,4885.8,0,839.4
24/01/2015 07,61016,0,331.24,14691.6,79.92,4984.8,0,839.4
24/01/2015 08,61085,0,302.29,14302.6,99.45,4843.6,0.540127,839.39
24/01/2015 09,61130,0,285.54,13966,121.6,4709.3,4.0650106,838.64
24/01/2015 10,61164,0,290.31,14448.4,146.34,4725.4,7.8044648,837.44
24/01/2015 11,61200,0.2,291.61,14656.1,199.62,4532.1,11.850238,834.74
24/01/2015 12,61231,0,287.13,14556.4,229.36,4465.5,12.2098294,832.53
24/01/2015 13,61260,0,279.77,14700.7,266.52,4350.4,12.357807,830.77
24/01/2015 14,61263,0,243.23,15187.1,289.72,4331.6,8.9172736,829.99
24/01/2015 15,61310,0,260.36,14275.9,266.89,4428.1,2.752428,830.61
24/01/2015 16,61370,0,262.88,14352.1,244.8,4635.4,0.118384,832.32
24/01/2015 17,61380,0,253.21,14641.7,238.45,4724.4,0,833.13
24/01/2015 18,61409,0,233.67,13875.6,234,4902.1,0,833.71
24/01/2015 19,61440,0,211.61,13995.9,252.04,4741.8,0,833.4
24/01/2015 20,61440,0,238.8,13439.9,254.39,4858.1,0,833.39
24/01/2015 21,61440,0,257.46,13558.7,265.51,4956.3,0,832.98
24/01/2015 22,61403,0,255.54,12501.5,273.71,4988.4,0,832.8
24/01/2015 23,61380,0,271.55,13155.9,274.96,5019,0,832.3
25/01/2015 00,61380,0,284.29,13498,271.68,4892.9,0,832.21
25/01/2015 01,61327,0,325.95,13518.3,281.7,4740.1,0,832.2
25/01/2015 02,61320,0,321.65,12614.5,294.99,4626.8,0,831.83
25/01/2015 03,61282,0,397.53,13166.8,319.99,4612.3,0,831.31
25/01/2015 04,61278,0,377.64,13509.1,321.23,4667.7,0,831
25/01/2015 05,61260,0,362.68,12335.7,327.91,4720.9,0,830.95
25/01/2015 06,61235,0,259.59,11905.5,369.58,4622.8,0,830.27
25/01/2015 07,61202,0,305.28,11714.4,385.05,4799.2,0,829.66
25/01/2015 08,61200,0,144.28,11234.8,414.34,4985.3,0.2278892,829.02
25/01/2015 09,61194,0,240.72,11775.1,445.09,5022.1,1.0521378,828.14
25/01/2015 10,61144,0,234.21,12373,467.44,5042.9,3.2452012,827.23
25/01/2015 11,61107,0,271.4,10953,488.1,4974.7,6.845555,825.98
25/01/2015 12,61028,0,293.13,10495.4,465.07,5252.9,5.9798694,826.16
25/01/2015 13,60997,0,365.3,12783.4,567.81,5018.6,4.6317732,825.01
25/01/2015 14,60960,1,429.66,13256.4,534.87,5180.1,3.573717,825
25/01/2015 15,60929,0,374.41,12838,546.16,5150.7,2.1131544,824.99
25/01/2015 16,60900,0,356.7,12328.6,565.29,5063.4,0.36995,824.62
25/01/2015 17,60851,0,424.7,12709.6,576.53,5039.3,0,824.72
25/01/2015 18,60840,0,438.52,12162.3,583.5,5083.8,0,824.4
25/01/2015 19,60840,0.2,416.75,13145,565.78,5274.8,0,825.09
25/01/2015 20,60877,0.2,344.09,14827.2,515.62,5213.3,0.007399,825.95
25/01/2015 21,60846,0.4,322.4,14307.3,461.91,4918.7,0,827.32
25/01/2015 22,60840,0,298.91,14364,454.53,4759.9,0,827.35
25/01/2015 23,60840,0,243.12,13937.2,436.94,5043.3,0.0044394,827.75
26/01/2015 00,60840,0,240.59,14200.2,420.59,5243.1,0,827.96
26/01/2015 01,60840,0,245.25,14040.2,387.18,4829.3,0,828.49
26/01/2015 02,60840,0,301.59,14542.7,356.18,5048,0,829.51
26/01/2015 03,60840,0,274.59,14630.6,323.54,5002,0,830.79
26/01/2015 04,60852,0,263.94,14697.9,300.16,4787.7,0,831.59
26/01/2015 05,60847,0,288.93,14510.1,263.96,4783.6,0,832.49
26/01/2015 06,60884,0,322.84,14786.6,251.58,4747.4,0,833.35
26/01/2015 07,60907,0,310.69,14969.6,244.26,4696.5,0,834.01
26/01/2015 08,60951,0,357.57,14685.6,245.57,4642,0.7931728,834.45
26/01/2015 09,60975,0,299.65,14690.1,246.76,4644.5,5.1423038,834.53
26/01/2015 10,61025,0,271.11,14792.2,273.91,4401.8,9.065256,833.35
26/01/2015 11,61078,0,274.08,14388.5,290.86,4396.1,10.3053262,831.7
26/01/2015 12,61102,0,220.82,14934.8,288.04,4505,10.743349,831.55
26/01/2015 13,61140,0,251.58,15306.3,312.09,4226.6,10.9031676,829.23
26/01/2015 14,61144,0,259.5,15424.1,312.53,4073.4,7.6283682,829.62
26/01/2015 15,61186,0,206.17,15008.2,280.96,4238.4,2.7835038,830.76
26/01/2015 16,61200,0,257.88,15405.8,254.75,4197.4,0.4750158,832.67
26/01/2015 17,61259,0,234.65,14597.5,263.78,4264.8,0,833.74
26/01/2015 18,61298,0,245.69,14222.6,262.87,4363.7,0,834
26/01/2015 19,61322,0,200.57,14401.4,255.2,4330.4,0,834.42
26/01/2015 20,61349,0,218.92,13661.3,239.73,4467.3,0,834.84
26/01/2015 21,61380,0,225.13,14770.1,235.81,4567.4,0,834.73
26/01/2015 22,61380,0,199.05,14545.1,230.47,4744.2,0,835.07
26/01/2015 23,61380,0,201.09,14747,259.44,4819.3,0,834.26
27/01/2015 00,61366,0,189.65,14515.4,276.43,4878.3,0,833.41
27/01/2015 01,61379,0,217.98,14297.3,285.1,4872.3,0,833.04
27/01/2015 02,61354,0,225.32,14148.3,307.89,5018,0,832.22
27/01/2015 03,61320,0,246.83,14560.7,323.97,5159.3,0,831.82
27/01/2015 04,61320,0,252.21,14424.8,336.72,5198.8,0,831.27
27/01/2015 05,61314,0,233.34,14806.6,346.66,5211.5,0,831
27/01/2015 06,61261,0,308.1,14709.4,346.12,5310.2,0,831
27/01/2015 07,61260,0,219.55,14554.6,346.87,5316.4,0.0014798,831.07
27/01/2015 08,61260,0,238.46,14807.2,350.74,5388.8,0.5534452,831.3
27/01/2015 09,61260,0,282.71,14493.7,381.8,5243.4,3.4390552,830.53
27/01/2015 10,61240,0,291.51,13804.3,407.79,5062.4,7.2643374,829.6
27/01/2015 11,61189,0,237.23,14436.3,423.73,4967.8,8.5754396,828.51
27/01/2015 12,61140,0,310.98,14106.5,434.71,4744.2,6.0671822,827.67
27/01/2015 13,61086,0,271.23,13473.2,427.42,4776.5,4.5015518,827.42
27/01/2015 14,61023,0,280.29,13505.6,395.47,5269.9,3.0439486,828.03
27/01/2015 15,60977,0,327.72,13376.8,373.31,5397.6,2.9951152,828.98
27/01/2015 16,60928,0,301.32,13518.5,366.88,5274.6,0.3714298,829.24
27/01/2015 17,60858,0,258.3,12725.7,351.79,5149.6,0,829.97
27/01/2015 18,60816,0,237.09,12612.3,347.43,5056,0,830.28
27/01/2015 19,60699,0,343.94,13016.3,340.74,5118.3,0,830.37
27/01/2015 20,60587,0,349.8,12852,348.44,5030.8,0,830.4
27/01/2015 21,60468,0,329.74,11669.7,367.47,4897.1,0,830.39
27/01/2015 22,60335,0,495.08,11164.4,377.71,4960.4,0,830.09
27/01/2015 23,60209,0,450.74,11042.5,387.09,5136.9,0,829.81
28/01/2015 00,60102,0,481.43,11353.4,422.86,4982,0.0059192,829.21
28/01/2015 01,59973,0,472.46,11727.6,433.77,4912.1,0.0059192,829.2
28/01/2015 02,59836,0,508.35,10970.4,443.15,5041.8,0,829.2
28/01/2015 03,59669,0.2,484.56,10975.1,454.44,5036.1,0.0014798,829.18
28/01/2015 04,59495,0,515.03,10757.4,461.42,5040.2,0.007399,828.97
28/01/2015 05,59407,4.6,478.41,13521.2,403.79,5168.4,0.0340354,829.06
28/01/2015 06,59340,0.6,428.85,14732.6,323.03,5174.7,0.014798,830.83
28/01/2015 07,59338,0.6,416.98,15094,235.89,4854.2,0.0355152,832.66
28/01/2015 08,59307,0.6,423.34,14335.2,103.93,5194.7,0.5134906,835.44
28/01/2015 09,59280,0.4,396.41,14780,92.13,5125.7,2.645882,837.13
28/01/2015 10,59280,0,399.37,14775.9,74.06,5044.1,7.7378744,837.8
28/01/2015 11,59280,0.4,315.54,15042.5,40.45,5392.3,4.078327,838.77
28/01/2015 12,59259,0.8,323.45,15151.4,54.48,5594.9,3.2733172,839.44
28/01/2015 13,59264,0.2,353.7,15563.3,64.89,5489.7,6.986134,839.39
28/01/2015 14,59307,0,334.94,15601.2,53.69,5262.7,6.8810714,839.4
28/01/2015 15,59291,1,318.82,14956.6,40.44,5180.9,1.9059824,839.89
28/01/2015 16,59278,0.2,390.09,14498.5,40.72,5050.3,0.3877076,840.69
28/01/2015 17,59236,0,333.25,14200.5,33.12,4798.9,0,840.6
28/01/2015 18,59197,0,449.5,13662.4,15.47,4877.8,0,840.6
28/01/2015 19,59177,0,301.53,14029.8,-31.82,5445.6,0.0103586,840.94
28/01/2015 20,59100,0,320.86,13860.4,-33.9,5718.6,0.0044394,841.7
28/01/2015 21,59040,0,347.84,13988.1,-35.28,5291.5,0,841.8
28/01/2015 22,58993,0,326.31,14361.3,-45.42,5320.1,0,842.57
28/01/2015 23,58953,0,322.4,14666.5,-60.59,5175,0,843.16
29/01/2015 00,58920,0,364.6,14361.8,-48.28,5091.3,0,843.32
29/01/2015 01,58864,0,329.82,14452.9,-33.55,5421,0.0029596,842.46
29/01/2015 02,58818,0,303.23,14483,-40.92,5921.6,0,842.38
29/01/2015 03,58746,0,408.41,14431.2,-16.88,5446.8,0,842.28
29/01/2015 04,58692,0,361.59,14645.4,14.33,4958.1,0,841.8
29/01/2015 05,58629,0,341.15,14477.5,-17.55,5014.6,0,841.88
29/01/2015 06,58590,0,330.68,14044.4,-31.41,4766.2,0,842.41
29/01/2015 07,58537,0,366.67,13825.9,-43.63,4795.8,0,842.98
29/01/2015 08,58500,0,333.29,13750.7,-33.22,4819.9,0.8716022,843.01
29/01/2015 09,58461,0,343.71,14568.4,-27.94,4834.6,6.266953,842.93
29/01/2015 10,58439,0,326.32,14447.7,6.17,4772.6,10.0419244,841.58
29/01/2015 11,58398,0,317.21,14043.5,48.16,4635.7,16.773535,839.06
29/01/2015 12,58380,0,260.8,13776.3,68.26,4650.2,14.240114,838.24
29/01/2015 13,58360,0,230.73,14417.5,95.01,4672.7,14.546433,836.07
29/01/2015 14,58320,0,265.92,15053.7,58.03,4983.3,6.3942156,836.62
29/01/2015 15,58320,0,181.82,15546.4,35.02,5207.7,2.3144072,838.42
29/01/2015 16,58342,0,187.48,15392.8,18.52,5219.5,0.510531,839.58
29/01/2015 17,58378,0,140.15,14892,-19.55,5295.1,0,841.37
29/01/2015 18,58369,0,169.69,14887.1,-18.61,5141.5,0,842.39
29/01/2015 19,58362,0,192.71,14741,-27.59,5142.3,0,842.85
29/01/2015 20,58336,0,195.02,14865.8,-33.52,4981.4,0,843.36
29/01/2015 21,58348,0,184.05,15465.3,-48.98,4973.9,0,843.78
29/01/2015 22,58380,0,198.21,15337.2,-67.48,5050.3,0,844.2
29/01/2015 23,58389,0,206.8,15354.7,-63.5,5071,0,844.22
30/01/2015 00,58421,0,218.95,15152.2,-69.78,4905.1,0,844.43
30/01/2015 01,58440,0,229.59,15279.2,-40.24,4671.7,0,843.34
30/01/2015 02,58440,0,298.86,15011.8,-20.86,4793.1,0,842.39
